smiles,doi,title,publisher,year,access,compound_id,target_type,target_relation,target_value,target_units,bacteria,bacteria_unified,page_bacteria,origin_bacteria,section_bacteria,subsection_bacteria,page_target,origin_target,section_target,subsection_target,page_scaffold,origin_scaffold,page_residue,origin_residue,pdf
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4cccc(Cl)c4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15i,MIC,'=',"8 ± 1,15",µg/mL,"S. aureus, Staphylococcus aureus ATCC25923",Staphylococcus aureus,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4ccccc4F)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15j,MIC,'=',"16 ± 1,73",µg/mL,"S. aureus, Staphylococcus aureus ATCC25923",Staphylococcus aureus,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4cccc(F)c4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15k,MIC,'=',"256 ± 137,29",µg/mL,"S. aureus, Staphylococcus aureus ATCC25923",Staphylococcus aureus,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4ccc(F)cc4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15l,MIC,'=',"16 ± 1,73",µg/mL,"S. aureus, Staphylococcus aureus ATCC25923",Staphylococcus aureus,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4ccc(Cl)cc4Cl)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15m,MIC,'=',"8 ± 1,15",µg/mL,"S. aureus, Staphylococcus aureus ATCC25923",Staphylococcus aureus,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cc4nc5ccccc5n4Cc4ccc([N+](=O)[O-])cc4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,15n,MIC,'=',"4 ± 0,58",µg/mL,"S. aureus, Staphylococcus aureus ATCC25923",Staphylococcus aureus,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CCc4nc5ccccc5[nH]4)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,16a,MIC,'=',"64 ± 6,35",µg/mL,"S. aureus, Staphylococcus aureus ATCC25923",Staphylococcus aureus,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(CCc4nc5ccccc5[nH]4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,16b,MIC,'=',"4 ± 0,58",µg/mL,"S. aureus, Staphylococcus aureus ATCC25923",,6,table 1,,,6,table 1,,,4,scheme 3,4.0,scheme 3,j.ejmech.2016.01.052
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(CNc4nc5ccccc5[nH]4)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,17a,MIC,'=',"2 ± 0,23",µg/mL,"S. aureus, Staphylococcus aureus ATCC25923",Staphylococcus aureus,6,table 1,,,6,table 1,,,5,scheme 4,5.0,scheme 4,j.ejmech.2016.01.052
O=C(O)c1cn(C2CC2)c2cc(N3CCN(CNc4nc5ccccc5[nH]4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,17b,MIC,'=',"1 ± 0,12",µg/mL,"S. aureus, Staphylococcus aureus ATCC25923",Staphylococcus aureus,6,table 1,,,6,table 1,,,5,scheme 4,5.0,scheme 4,j.ejmech.2016.01.052
CCn1cc(C(=O)OC)c(=O)c2cc(F)c(N3CCN(C=Nc4nc5ccccc5[nH]4)CC3)cc21,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,18a,MIC,'=',"64 ± 6,35",µg/mL,"S. aureus, Staphylococcus aureus ATCC25923",Staphylococcus aureus,6,table 1,,,6,table 1,,,5,scheme 4,5.0,scheme 4,j.ejmech.2016.01.052
COC(=O)c1cn(C2CC2)c2cc(N3CCN(C=Nc4nc5ccccc5[nH]4)CC3)c(F)cc2c1=O,10.1016/j.ejmech.2016.01.052,Discovery of membrane active benzimidazole quinolones-based topoisomerase inhibitors as potential DNA-binding antimicrobial agents,Elsevier BV,2016,0,18b,MIC,'=',"32 ± 3,46",µg/mL,"S. aureus, Staphylococcus aureus ATCC25923",Staphylococcus aureus,6,table 1,,,6,table 1,,,5,scheme 4,5.0,scheme 4,j.ejmech.2016.01.052
N#CC(=NNc1ccc(CS(=O)(=O)Nc2ncccn2)cc1)C1=Nc2ccccc2[N]1,10.1002/jccs.202000418J,Synthesis and in vivo evaluation of novel benzimidazole-sulfonamide hybrids and Lucilia cuprina maggots' excretion/secretion topical gels for wound healing,Wiley,2021,0,6d,MIC,'=',"11,97 ± 0,15",µg/mL,S. aureus (RCMB10010),Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,jccs.202000418J
CN(C)c1ccc(/C=C/C=N/c2nc3ccccc3[nH]2)cc1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,1,pMIC,'=',"1,63",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
Oc1ccc2ccccc2c1C=Nc1nc2ccccc2[nH]1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,2,pMIC,'=',"1,64",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
COc1ccc(/C=N/c2nc3ccccc3[nH]2)cc1OC,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,3,pMIC,'=',"1,65",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
Oc1ccc(/C=N/c2nc3ccccc3[nH]2)cc1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,4,pMIC,'=',"1,72",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
O=[N+]([O-])c1ccc(/C=N/c2nc3ccccc3[nH]2)cc1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,5,pMIC,'=',"1,67",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
CN(C)c1ccc(/C=N/c2nc3ccccc3[nH]2)cc1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,6,pMIC,'=',"1,67",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
O=[N+]([O-])c1cccc(/C=N/c2nc3ccccc3[nH]2)c1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,7,pMIC,'=',"1,67",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
C/C=N/c1nc2ccccc2[nH]1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,8,pMIC,'=',"1,89",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
COc1ccc(/C=N/c2nc3ccccc3[nH]2)cc1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,9,pMIC,'=',"1,7",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
O=CCCC/C=N/c1nc2ccccc2[nH]1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,10,pMIC,'=',"1,76",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
COc1cc(/C=N/c2nc3ccccc3[nH]2)cc(OC)c1OC,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,11,pMIC,'=',"1,6",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
C/C=N/c1nc2ccccc2n1C(C)=O,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,12,pMIC,'=',"1,19",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
COc1ccc(/C=N/c2nc3ccccc3n2C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,13,pMIC,'=',"1,15",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
O=CCCC/C=N/c1nc2ccccc2n1C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,14,pMIC,'=',"1,39",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
CC(=O)n1c(/N=C/CCCC=O)nc2ccccc21,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,15,pMIC,'=',"1,39",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
O=C(c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)n1c(/N=C/c2ccc(O)cc2)nc2ccccc21,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,16,pMIC,'=',"1,16",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
COc1ccc(/C=N/c2nc3ccccc3n2C(=O)c2ccc3ccccc3c2)c(OC)c1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,17,pMIC,'=',"1,16",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
COc1cc(/C=N/c2nc3ccccc3n2C(=O)c2ccc3ccccc3c2)cc(OC)c1OC,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,18,pMIC,'=',"1,13",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,3,table 1,,,2023.12.si5a.0471
COc1cc(/C=N/c2nc3ccccc3n2C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc(OC)c1OC,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,19,pMIC,'=',"1,09",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,4,table 1,,,2023.12.si5a.0471
CCCCCCCCCCCCCCCC(=O)n1c(/N=C/c2cc(OC)c(OC)c(OC)c2)nc2ccccc21,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,20,pMIC,'=',"1,36",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,4,table 1,,,2023.12.si5a.0471
O=C(c1cccc([N+](=O)[O-])c1)n1c(/N=C/c2ccc(-c3ccccn3)cc2)nc2ccccc21,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,21,pMIC,'=',"1,15",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,4,table 1,,,2023.12.si5a.0471
CN(C)c1ccc(/C=C/C=N/c2nc3ccccc3n2C(=O)c2cccc([N+](=O)[O-])c2)cc1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,22,pMIC,'=',"1,15",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,4,table 1,,,2023.12.si5a.0471
CN(C)c1ccc(/C=N/c2nc3ccccc3n2C(=O)c2cccc([N+](=O)[O-])c2)cc1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,23,pMIC,'=',"1,18",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,4,table 1,,,2023.12.si5a.0471
O=C(c1cccc([N+](=O)[O-])c1)n1c(/N=C/c2c(O)ccc3ccccc23)nc2ccccc21,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,24,pMIC,'=',"1,16",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,4,table 1,,,2023.12.si5a.0471
O=C(c1cccc([N+](=O)[O-])c1)n1c(/N=C/c2ccc([N+](=O)[O-])cc2)nc2ccccc21,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,25,pMIC,'=',"1,18",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,4,table 1,,,2023.12.si5a.0471
O=C(c1ccc2ccccc2c1)n1c(/N=C/c2ccc([N+](=O)[O-])cc2)nc2ccccc21,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,26,pMIC,'=',"1,17",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,4,table 1,,,2023.12.si5a.0471
COc1ccc(/C=N/c2nc3ccccc3n2C(=O)c2cccc([N+](=O)[O-])c2)cc1OC,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,27,pMIC,'=',"1,16",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,4,table 1,,,2023.12.si5a.0471
CCCCCCCCCCCCCCCC(=O)n1c(/N=C/c2ccc([N+](=O)[O-])cc2)nc2ccccc21,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,28,pMIC,'=',"1,39",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,4,table 1,,,2023.12.si5a.0471
CCCCCCCCCCCCCCCC(=O)n1c(/N=C/c2ccc(N(C)C)cc2)nc2ccccc21,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,29,pMIC,'=',"1,37",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,4,table 1,,,2023.12.si5a.0471
CN(C)c1ccc(/C=N/c2nc3ccccc3n2C(=O)c2ccc3ccccc3c2)cc1,10.48047/ecb/2023.12.si5a.0471,"QSAR, MOLECULAR DOCKING, AND ADME STUDIES OF BENZIMIDAZOLE DERIVATIVES AS ANTIBACTERIAL AGENTS",Deuton-X Ltd,2023,1,30,pMIC,'=',"1,17",µM,SA,Staphylococcus aureus,4,table 2,,,4,table 2,,,4,table 1,,,2023.12.si5a.0471
Clc1ccc(-c2nc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)c3ccccc3n2)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8h,MIC,'=',4,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
Fc1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccc(Cl)cc5)nc5ccccc45)cc3)nc2c1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8i,MIC,'=',4,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
Clc1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccccc5)nc5ccccc45)cc3)nc2c1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8b,MIC,'=',8,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
c1ccc(-c2nc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)c3ccccc3n2)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8c,MIC,'=',8,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
Fc1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccccc5)nc5ccccc45)cc3)nc2c1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8d,MIC,'=',4,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
COc1ccc(-c2nc(Nc3ccc(-c4nc5ccc(Cl)cc5[nH]4)cc3)c3ccccc3n2)cc1OC,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8g,MIC,'=',16,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
O=C(Nc1ccc2nc(C(F)(F)F)[nH]c2c1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,10a,MIC,'=',32,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,j.ejmech.2020.112996
O=C(Nc1ccc2nc(-c3ccc(Br)cc3F)[nH]c2c1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,10b,MIC,'=',64,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,j.ejmech.2020.112996
FC(F)(F)c1nc2ccc(Nc3nc(-c4cccs4)nc4ccccc34)cc2[nH]1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,11,MIC,'=',64,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 2,,,j.ejmech.2020.112996
O=[N+]([O-])c1ccc2nc(-c3ccc(Nc4nc(-c5ccccc5)nc5ccccc45)cc3)[nH]c2c1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8a,MIC,>,64,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
Brc1ccc2[nH]c(-c3ccc(Nc4nc(-c5ccccc5)nc5ccccc45)cc3)nc2c1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8e,MIC,>,64,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
COc1ccc(-c2nc(Nc3ccc(-c4nc5ccc([N+](=O)[O-])cc5[nH]4)cc3)c3ccccc3n2)cc1OC,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8f,MIC,>,64,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
Clc1ccc(-c2nc(Nc3ccc(-c4nc5cc(Cl)ccc5[nH]4)cc3)c3ccccc3n2)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,8j,MIC,>,64,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 1,3.0,scheme 1,j.ejmech.2020.112996
O=C(Nc1ccc2nc(-c3cnc4c(Cl)cccc4c3)[nH]c2c1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,10c,MIC,>,64,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,j.ejmech.2020.112996
O=C(Nc1ccc2nc(-c3ccc4ccccc4c3)[nH]c2c1)c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,10.1016/j.ejmech.2020.112996,Synthesis and evaluation of new quinazoline-benzimidazole hybrids as potent anti-microbial agents against multidrug resistant Staphylococcus aureus and Mycobacterium tuberculosis,Elsevier BV,2021,0,10d,MIC,>,64,µg/mL,S. aureus ATCC 29213,Staphylococcus aureus,4,table 1,,,4,table 1,,,3,scheme 2,3.0,scheme 2,j.ejmech.2020.112996
